IDEN;HOJA;MUNICIPIO;SITIO;NOMBRE;LAT;LON;PROP;CONST;PERF;ENTU;NIVEL;FENIV;GASTO;COTA;ND;DIAM1;REG;DIAM2;PBOMBEO;EPOZO;NORTE;ESTE;ACT_MASTER
ZU6087005A;5745;1301;HDA SAN GREGORIO VEGA GORDA;;955.0;7225.0;HNOS MENDEZ;76.0;100.0;100.0;13.0;071081;2.0;;;10.0;;6.0;;;1097311.69;783295.75;1994-01-18
ZU6087006A;5745;1301;HDA SAN GREGORIO VEGA GORDA;;955.0;7225.0;HNOS MENDEZ;76.0;100.0;100.0;0.01;071081;;;;17.0;;8.0;;;1097311.69;783295.75;1994-01-18
ZU6087007A;5745;1301;HDA EL ROSADO VEGA GORDA;;955.0;7225.0;ONELIO MORALES;771.0;40.0;40.0;15.0;071081;2.0;;;;;6.0;;;1097311.69;783295.75;1994-01-18
ZU6087008C;5745;1301;HDA STA MARIA VEGA GORDA;;955.0;7225.0;DARIO SOCORRO;879.0;;40.0;35.0;011081;2.0;;;;;;;;1097311.69;783295.75;1994-01-18
ZU6087009C;5745;1301;GJA MI REFUGIO VEGA GORDA;;955.0;7225.0;DIONICIO OSORIO;;;35.0;24.0;071081;2.0;;;;;;;;1097311.69;783295.75;1994-01-18
ZU6187027A;5745;1301;LA ISLA;;100530.0;722535.0;NERIO MORALES;879.0;130.0;90.0;10.6;  0979;17.0;;30.0;17.0;;8.0;;;1116670.75;782077.67;1994-01-18
ZU5589001A;5643;0501;CMP CATATUMBO MARNR CRUCE;;90825.0;724115.0;MARNR;179.0;94.0;80.0;12.0;100980;3.0;;48.0;17.0;;8.0;;;1011187.37;754153.48;1994-01-18
ZU6380011A;5947;0101;HDA LA LEONESA NIQUITAO;;102500.0;711440.0;RAFITO CEDEÑO;70.0;110.0;110.0;23.3;250980;;78.0;;17.0;;8.0;;;1152364.81;254269.88;1994-01-18
ZU6380012A;5947;0101;HDA MARIFER;;102415.0;711400.0;JJESUS PARRA;;136.0;136.0;11.8;250980;28.0;95.0;;17.0;;8.0;;;1150973.12;255477.2;1994-01-18
ZU6380013A;5947;0101;HDA LA ESTANCIA;;102420.0;711435.0;REGULO CALLAFA;;;110.0;12.4;250980;14.0;120.0;;;;10.0;;;1151134.31;254413.31;1994-01-18
ZU6482262A;5847;1000;ZONA INDUSTRIAL II ETAPA;;103630.0;713950.0;ALCEOCA;81.0;162.0;154.9;50.0;110582;8.0;;;17.0;;8.0;;;1173934.71;208498.93;1994-01-18
ZU6683356A;5848;0905;CENTRO FRUTICOLA KM 28;;105133.0;714645.0;FUSAGRI/CORPOZULIA;686.0;140.0;126.0;53.0;  0588;7.0;;56.0;17.0;;8.0;;;1201810.4;196126.37;1994-01-18
ZU6683251A;5848;0905;HDA VIRGEN DE CARMEN LA ROSITA;;105530.0;714430.0;ANGEL RIOS;;;73.8;29.8;140582;7.0;;;;;;;;1209060.19;200295.5;1994-01-18
ZU6382028A;5847;1501;PUNTA DE PALMA/CORPOVEN;;102700.0;713800.0;CORPOVEN;279.0;135.0;134.0;12.0;071079;21.0;;20.0;20.0;;10.0;;;1156382.16;211697.47;1994-01-18
ZU6382029A;5847;1007;LA ENSENADA;;102655.0;713850.0;CORPOZULIA;1080.0;127.0;121.6;13.0;140181;14.0;;;17.0;;8.0;;;1156241.16;210174.58;1994-01-18
ZU6286067C;5746;1301;SAN JUAN EL CONTENTO;;101550.0;721820.0;RAMON Y ANGEL BRAVO;66.0;;;25.0;021178;;;;;;;;;1135839.41;795171.97;1994-01-18
ZU6286037A;5746;1301;LAS NIEVES VILLA ROSARIO;;101340.0;721700.0;PEDRO FERNANDEZ;;102.0;102.0;;;19.0;;;;;;;;1131863.01;797641.83;1994-01-18
ZU6484020A;5847;0601;HDA PENDA KM 35 PERIJA;;103110.0;715425.0;DOMENICO SANTILLA;778.0;125.0;125.0;70.0;270480;4.0;;;;;12.0;;;1164332.9;181789.97;1994-01-18
ZU6484021A;5847;0601;HDA VZLA KM 30 PERIJA;;103040.0;715150.0;GABRIEL RINCON;;;;;;1.0;;;;;;;;1163367.01;186498.36;1994-01-18
ZU6484022A;5847;0601;GJA EL CAIMITO KM 30;;103105.0;715135.0;LUIS BOHORQUES;676.0;168.0;168.0;90.0;300480;8.0;;;;;8.0;;;1164131.58;186961.84;1994-01-18
ZU6484034A;5847;1501;HDA LOS GUANGOS KM 38;;103000.0;715650.0;LUIS FELIPE BOHORQUE;1179.0;170.0;170.0;80.0;070580;11.0;;;17.0;;8.0;;;1162221.48;177357.1;1994-01-18
ZU6484035A;5847;1501;HDA LAS TRINITARIAS BOSCAN;;103250.0;715650.0;BLANCA SOC GUTIERREZ;;160.0;160.0;;;3.0;;;;;;;;1167449.26;177406.25;1994-01-18
ZU6484036A;5847;1501;HDA EL CERRAJON BOSCAN;;103315.0;715705.0;CAMILO MACHADO;;;;70.8;070580;6.0;;;;;;;;1168222.36;176957.06;1994-01-18
ZU6484029A;5847;1501;HDA LA GUANIPERA BOSCAN;;103450.0;715735.0;ICILIO GUANIPA M;;;;80.2;070580;;;;;;6.0;;;1171152.44;176071.88;1994-01-18
ZU6484030A;5847;1501;HDA BERLIN CAMPO BOSCAN;;103405.0;715518.0;ROBERTO BARRIOS;;146.0;146.0;;080580;;;;;;;;;1169729.32;180227.34;1994-01-18
ZU6484031A;5847;0601;GJA SAN RAFAEL JARDINES-LAGO;;103800.0;715520.0;MIGUEL ANGEL ATENCIO;665.0;66.0;66.0;;180381;;;;;;6.0;;;1176956.41;180234.35;1994-01-18
ZU6484032A;5847;0601;LA COQUETA JARDINES DEL LAGO;;103755.0;715530.0;EDUVIGIS DE MARTINEZ;;110.0;110.0;;;;;;;;;;;1176805.52;179928.69;1994-01-18
ZU6484033A;5847;0601;GJA CUIBAS VIA LA PAZ;;103840.0;715400.0;S/N;;;;41.5;180381;;;;;;;;;1178163.6;182679.49;1994-01-18
ZU6684012A;5848;0901;GJA EL TAPARO LA ENEITA;;105510.0;715550.0;RAMIRO CHACIN;277.0;80.0;80.0;31.0;100680;;;35.0;;;6.0;;;1208639.17;179624.91;1994-01-18
ZU6684013A;5848;0901;AL LADO ESCUELA LOS MAYALES;;105500.0;715550.0;COMUNIDAD;63.0;;;26.5;110680;;;;;;6.0;;;1208331.65;179621.93;1994-01-18
ZU6684014A;5848;0901;LOS MAYALES I;;105400.0;715110.0;COMUNIDAD;72.0;;89.0;33.0;100680;4.0;;;;;8.0;;;1206405.26;188114.11;1994-01-18
ZU6383056A;5847;1503;FDO EL ALTO JOBO BAJO;;102745.0;714330.0;NUMA GONZALEZ;68.0;120.0;120.0;50.0;190680;25.0;;;;;12.0;;;1157850.97;201666.57;1994-01-18
ZU6383059A;5847;1501;TALLER SN JOSE CARRETERA INOS;;102500.0;714230.0;INOS;;;;9.75;171080;;;;;;3.0;;;1152762.21;203449.04;1994-01-18
ZU6383060A;5847;1501;GJA MONTE RICO VIA INOS;;102525.0;714250.0;HNOS FINOL;1077.0;122.4;114.0;25.0;061080;13.0;;;17.0;;8.0;;I;1153536.06;202846.89;1994-01-18
ZU6383061A;5847;1501;GJA STA MONICA VIA INOS;;102530.0;714220.0;RICARDO NUMA;278.0;113.2;109.2;23.0;171080;14.0;;;20.0;;10.0;;P;1153681.97;203761.29;1994-01-18
ZU6383058A;5847;1501;GJA SAN PEDRO VIA INOS;;102710.0;714500.0;MARIO BARDI;580.0;130.0;130.0;24.25;211080;;;;;;14.0;;;1156798.62;198918.21;1994-01-18
ZU6383093A;5847;1501;GJA HAMYS VIA EL INOS;;102715.0;714600.0;HERNANDO FERREIRA;378.0;146.0;146.0;24.7;211080;;;;;;8.0;;P;1156968.31;197093.49;1994-01-18
ZU6383027N;5847;1501;GJA SOTNER SRL VIA AUTODROMO;;102730.0;714600.0;MARCOS SOTO;675.0;70.0;70.0;30.75;211080;;;;;;8.0;;;1157429.52;197097.54;1994-01-18
ZU6383099N;5847;1501;GJA KM 18;;102800.0;714600.0;INOS;;;;47.3;  1080;;;;;;3.0;;O;1158351.93;197105.63;1994-01-18
ZU6383029A;5847;1501;GJA MARIANA VIA CAÑADA 18;;102830.0;714610.0;OSCAR HERNANDEZ;;150.0;150.0;;;;;;;;;;;1159277.02;196809.41;1994-01-18
ZU6383030A;5847;1501;GJA CAQUETILLO CAÑADA 18;;102850.0;714625.0;ISILIO MELEAN;;;;;271080;;;;;;6.0;;;1159895.98;196358.34;1994-01-18
ZU6383032A;5847;1503;GJA STA PASCUA 2 VIA INOS;;102530.0;714400.0;ANGELO D'VITA;;;130.0;;100282;3.0;;;17.0;;8.0;;;1153708.13;200717.66;1994-01-18
ZU6383033A;5847;1503;GJA EL POZON 1 VIA INOS;;102605.0;714535.0;ALONSO BOSCAN;474.0;130.0;130.0;26.6;160282;1.0;;;8.0;;4.0;;;1154809.37;197835.55;1994-01-18
ZU6383034A;5847;1503;AGROP EL POZON 2 VIA INOS;;102615.0;714530.0;ALONSO BOSCAN;;;;30.4;100282;;;;17.0;;6.0;;;1155115.51;197990.41;1994-01-18
ZU6383035A;5847;1503;AGROP EL POZON 3 VIA INOS;;102610.0;714520.0;ALONSO BOSCAN;;;;;;;;;;;;;;1154959.12;198293.43;1994-01-18
ZU6383036A;5847;1503;GJA RENEA KM 25;;102810.0;714805.0;JOSE PRIETO;;;;;;;;;;;;;;1158693.01;193304.15;1994-01-18
ZU6385037A;5747;1501;FDO STA ANA KM 44 PERIJA;;102510.0;720000.0;ANGEL MORAN;;;;34.3;010780;;;;;;;;;1153357.86;171489.55;1994-01-18
ZU6385038A;5747;1501;GJA NUEVE JOTA CPO BOSCAN;;102230.0;720240.0;MIGUEL DIMAURE;680.0;130.0;130.0;38.0;010780;;;;;;8.0;;;1148391.76;823685.38;1994-01-18
ZU6385039A;5747;1501;HDA ASAJARITO KM 48 PERIJA;;102910.0;720015.0;LUIS FONERIN;;;;;;;;;;;;;;1160734.21;827983.72;1994-01-18
ZU6385040A;5747;1501;HDA JAGUEY SECO KM 50 PERIJA;;102910.0;720150.0;EDUARDO LARRAZABAL;668.0;200.0;200.0;57.0;020780;;;;;;8.0;;;1160706.8;825092.22;1994-01-18
ZU6385041A;5747;1501;HDA JAGUEY SECO KM 50 PERIJA;;102840.0;720145.0;EDUARDO LARRAZABAL;679.0;200.0;200.0;57.0;020780;;;;;;12.0;;;1159785.67;825253.11;1994-01-18
ZU6385042A;5747;1501;HDA JAGUEY SECO KM 50 PERIJA;;102840.0;720210.0;EDUARDO LARRAZABAL;;170.0;170.0;57.0;020780;;;;;;6.0;;;1159778.49;824492.18;1994-01-18
ZU6385043A;5747;1501;HDA LAS LOMAS KM 52 PERIJA;;102740.0;720320.0;ALI RINCON;72.0;;;;;;;;;;10.0;;;1157913.41;822378.84;1994-01-18
ZU6385044A;5747;1501;HDA LAS LOMAS KM 52 PERIJA;;102740.0;720310.0;ALI RINCON;78.0;140.0;140.0;;020780;;;;;;8.0;;;1157916.25;822683.22;1994-01-18
ZU6385045A;5747;1501;HDA LOS JOBOS KM 54 PERIJA;;102900.0;720400.0;AGROP INDONESIA;;;;;;;;;;;8.0;;;1160362.16;821138.4;1994-01-18
ZU6385046A;5747;1501;HDA LA TRINIDAD KM 54 PERIJA;;102730.0;720400.0;ELI SAUL FERNANDEZ;;;;;080780;;;;;;8.0;;;1157594.54;821164.18;1994-01-18
ZU6385047A;5747;1501;HDA LA TRINIDAD KM 54 PERIJA;;102730.0;720410.0;ELI SAUL FERNANDEZ;77.0;130.0;130.0;55.3;080780;20.0;;;;;12.0;;;1157591.71;820859.79;1994-01-18
ZU6385048A;5747;1501;HDA VILLA CARMEN KM 54 PERIJA;;102830.0;720300.0;ELI SAUL FERNANDEZ;;;;51.5;080780;;;;;;6.0;;;1159456.68;822973.21;1994-01-18
ZU6385049A;5747;1501;HDA LA PROVIDENCIA BOSCAN;;102430.0;720400.0;ALONSO CARDENAS;77.0;130.0;130.0;;080780;8.0;;;;;12.0;;;1152059.33;821215.54;1994-01-18
ZU6385050A;5747;1501;HDA LOS NUEVOS ALBARICOS;;102840.0;720520.0;ALONSO PRIETO;;;;;090780;;;;;;6.0;;;1159724.53;818709.25;1994-01-18
ZU6385051A;5747;1501;HDA LA GLORIA KM54 PERIJA;;102950.0;720520.0;SUC MIGUEL URDANETA;;80.0;80.0;;070980;;;;;;6.0;;;1161877.08;818689.32;1994-01-18
ZU6385052A;5747;1501;HDA LA MARAVILLA KM54 PERIJA;;102950.0;720420.0;SUC MIGUEL URDANETA;;;;;090780;;;;;;;;;1161894.04;820515.37;1994-01-18
ZU6384033A;5847;1503;HDA LOS JUANGOS KM38 PERIJA;;102842.0;715620.0;LUIS FELIPE BOHORQUE;;165.0;165.0;65.0;070580;5.0;;;;;8.0;;P;1159814.31;178247.71;1994-01-18
ZU6384034A;5847;1503;HDA EL CAÑADON CPO BOSCAN;;102830.0;715630.0;SERGIO BOZO;279.0;150.0;150.0;63.6;140580;5.0;;;;;12.0;;P;1159448.14;177939.9;1994-01-18
ZU6384035A;5847;1503;HDA EL CRUCERO CPO BOSCAN;;102804.0;715552.0;MELCIADES CARRO;77.0;203.0;203.0;62.0;140580;4.0;;;;;12.0;;P;1158637.82;179089.05;1994-01-18
ZU6384036A;5847;1503;HDA MONTENEGRO CPO BOSCAN;;102740.0;715530.0;RAFAEL S TROCONIS;;;;;140580;6.0;;;;;;;P;1157893.57;179751.82;1994-01-18
ZU6384037A;5847;1503;HDA EL PROGRESO KM46 BOSCAN;;102945.0;715905.0;ABRAHAN LEAL;74.0;132.0;132.0;62.3;150580;;;;;;;;P;1161798.98;173243.98;1994-01-18
ZU6384039A;5847;1501;HDA LA FLOR KM44 PERIJA;;102935.0;715900.0;JORGE OSORIO BOSO;64.0;;;57.6;020780;;;;;;;;P;1161490.01;173393.24;1994-01-18
ZU6582006A;5848;1002;GJA LA FLORIDA CAUJARITO;;104135.0;713700.0;ROMULO MACSI;;167.0;167.0;69.2;251078;2.0;;;;;6.0;;;1183267.66;213748.92;1994-01-18
ZU6186034A;5746;1301;GUAIMARITO II V DEL ROSARIO;;100300.0;721425.0;OSCAR MACHADO;;;80.0;;;;;;;;12.0;;;1112225.4;802529.45;1994-01-18
ZU6186032A;5746;1301;COROMOTO II V DEL ROSARIO;;100240.0;721525.0;OSCAR MACHADO;74.0;;80.0;;;;;;;;12.0;;;1111595.15;800706.22;1994-01-18
ZU6186046C;5746;1301;LA JABILLA V DEL ROSARIO;;100225.0;721420.0;OSCAR MACHADO;;;25.0;11.5;261078;;;;;;;;;1111150.57;802690.87;1994-01-18
ZU6186045C;5746;1301;HDA EL EBANO SN ANTONIO;;100230.0;721635.0;SUCESION MACHADO;60.0;;30.0;12.5;261078;;;;;;;;;1111269.94;798575.65;1994-01-18
ZU6186025A;5746;1301;LA MATERITA V ROSARIO;;100230.0;721700.0;OSCAR MACHADO;77.0;;80.0;;    76;;;;;;;;;1111263.63;797813.83;1994-01-18
ZU6186024A;5746;1301;TANQUE ROJO V ROSARIO;;100320.0;721645.0;OSCAR MACHADO;58.0;;80.0;;    60;;;;;;;;;1112804.68;798258.18;1994-01-18
ZU6585033C;5748;0905;FDO EL SOCORRO LOS CAÑOS;;104840.0;720840.0;ROLANDO FERNANDEZ;;;6.0;;;;;;;;;;;1196568.18;812282.25;1994-01-18
ZU6483066A;5847;1018;GJA CPO VERDE KM 18 AUTODROMO;;103100.0;714800.0;PIETRO CASTELLI;1279.0;165.0;165.0;70.0;200280;10.0;;;;;6.0;;;1163918.81;193502.88;1994-01-18
ZU6483073A;5847;0601;FDO STA ANA CAUJARITO;;103540.0;714110.0;MANUEL VILORIA;776.0;151.6;145.0;80.0;150780;4.0;;;17.0;;6.0;;;1172418.37;206052.28;1994-01-18
ZU6483076A;5847;1002;GJA EL ROSAL PALITO BLANCO;;103645.0;714310.0;MARCOS LUZARDO;379.0;173.5;165.0;83.0;130181;3.0;;;17.0;;8.0;;;1174448.55;202419.45;1994-01-18
ZU6483078A;5847;0601;JARDIN BOTANICO PALITO BLANCO;;103520.0;714215.0;JARDIN BOTANICO;;186.0;186.0;80.0;270181;;;;;;10.0;;;1171820.57;204069.71;1994-01-18
ZU6483079A;5847;0601;JARDIN BOTANICO POZO 9;;103520.0;714215.0;JARDIN BOTANICO;;186.0;186.0;80.0;270181;;;;;;10.0;;;1171820.57;204069.71;1994-01-18
ZU6483080A;5847;0601;JARDIN BOTANICO POZO 10;;103520.0;714215.0;JARDIN BOTANICO;;1860.0;186.0;80.0;270181;;;;;;10.0;;;1171820.57;204069.71;1994-01-18
ZU6483230A;5847;0601;JARDIN BOTANICO POZO 11;;103520.0;714215.0;JARDIN BOTANICO;;186.0;186.0;80.0;270181;;;;;;10.0;;;1171820.57;204069.71;1994-01-18
ZU6483231A;5847;0601;JARDIN BOTANICO POZO 12;;103520.0;714215.0;JARDIN BOTANICO;;186.0;186.0;80.0;270181;;;;;;10.0;;;1171820.57;204069.71;1994-01-18
ZU6483232A;5847;0601;JARDIN BOTANICO POZO 13;;103520.0;714215.0;JARDIN BOTANICO;;186.0;186.0;80.0;270181;;;;;;10.0;;;1171820.57;204069.71;1994-01-18
ZU6483233A;5847;0601;JARDIN BOTANICO POZO NUEVO;;103520.0;714215.0;JARDIN BOTANICO;;186.0;186.0;80.0;270181;;;;;;12.0;;;1171820.57;204069.71;1994-01-18
ZU6483234A;5847;0601;JARDIN BOTANICO;;103520.0;714215.0;JARDIN BOTANICO;;186.0;186.0;80.0;270181;;;;;;12.0;;;1171820.57;204069.71;1994-01-18
ZU6483235A;5847;0601;GJA LA MINA ASENT CAMPESINO;;103515.0;714430.0;MAURICIO BASSO;79.0;170.0;150.0;76.0;210981;;;;17.0;;6.0;;;1171702.73;199961.62;1994-01-18
ZU6483150C;5847;0601;GJA VILLA NENA CURARIRE;;103915.0;714325.0;VINCENZO JUZZO;;;50.0;47.0;120182;2.0;;;;;;;;1179064.49;202003.66;1994-01-18
ZU6483151C;5847;0601;GJA HATO BLANCO CURARIRE;;103410.0;714330.0;DAVID LOPEZ;;;57.0;54.0;120182;2.0;;;;;;;;1169688.22;201769.4;1994-01-18
ZU6483152C;5847;0601;GJA EL MORUCO CURARIRE;;103410.0;714350.0;HENRRY HERNANDEZ;;;52.0;42.0;120182;2.0;;;;;;;;1169693.53;201160.95;1994-01-18
ZU6483153C;5847;0601;GJA EL CURARIRE;;103415.0;714355.0;PROTINAL DEL ZULIA;;;60.0;55.0;120182;3.0;;;;;;;;1169848.6;201010.19;1994-01-18
ZU6483155C;5847;0601;GJA PRADO DE MARIA CURARIRE;;103405.0;714358.0;JOSE OCHOA;;;58.0;56.0;120182;2.0;;;;;;;;1169541.93;200916.23;1994-01-18
ZU6483156C;5847;0601;GJA MIRALEJOS CURARIRE;;103910.0;714358.0;JUSEPE CARRUA;;;60.0;56.0;120182;2.0;;;;;;;;1178919.6;200998.65;1994-01-18
ZU6483157C;5847;0601;GJA LA ENCRUCIJADA CURARIRE;;103920.0;714403.0;TOMAS RODRIGUEZ;;;55.0;48.0;120182;2.0;;;;;;;;1179228.4;200849.29;1994-01-18
ZU6483158A;5847;1002;MENACA MARACAIBO;;103635.0;713940.0;MENACA;;110.0;110.0;42.0;280182;5.0;;;17.0;;6.0;;;1174085.83;208804.41;1994-01-18
ZU6483159A;5847;1002;MENACA ZONA INDUSTRIAL;;103640.0;713940.0;MENACA;74.0;90.0;90.0;42.0;280182;4.0;;;17.0;;6.0;;;1174239.55;208805.73;1994-01-18
ZU6483160A;5847;1002;POLLOS NUTRICOS Z INDUSTRIAL;;103650.0;713950.0;AVICOLA CONTINENTAL;81.0;142.0;142.0;;280182;;;;17.0;;8.0;;;1174549.61;208504.2;1994-01-18
ZU6483161A;5847;1018;GJA LAS FUENTES ZON IND 2;;10.0;71.0;ORLANDO TROCONIS;78.0;170.0;170.0;55.0;040582;10.0;;;22.0;;8.0;;;1106089.65;280758.14;1994-01-18
ZU6483162A;5847;1018;MALORCA KM10 PERIJA;;103320.0;714025.0;PASCUAL CIRIGLIANO;1181.0;163.0;160.0;65.0;120182;6.0;;;14.0;;8.0;;;1168102.3;207384.24;1994-01-18
ZU6683241A;5848;0901;STA LUCIA N 1 LOS MAYALES;;105256.0;714920.0;AGUSTIN RODRIGUEZ;580.0;134.0;131.6;46.0;210683;4.0;;49.0;17.0;;8.0;;;1204405.99;191438.87;1994-01-18
ZU6683246C;5848;0901;GJA NEIDA TAMARE;;105110.0;714455.0;EUDO HERNANDEZ;52.0;74.0;74.0;26.5;020383;2.0;;;;;;;;1201072.8;199463.33;1994-01-18
ZU6683247A;5848;0901;HTO SN FCO /GONZALO ANTONIO;;105245.0;714415.0;VALDEMAR PARRA;80.0;80.0;80.0;41.0;070982;2.0;;;;;;;;1203982.8;200705.43;1994-01-18
ZU6683252A;5848;0905;VILLA ANA GONZALO ANTONIO;;105252.0;714450.0;FREDDY SALAZAR;;88.5;88.5;37.0;210982;2.0;;;;;6.0;;;1204207.64;199643.67;1994-01-18
ZU6683253A;5848;0905;GJA NAYBE GONZALO ANTONIO;;105250.0;714305.0;BETULIO PARRA;77.0;78.0;78.0;46.0;140982;2.0;40.0;48.0;14.0;;8.0;;;1204117.4;202834.19;1994-01-18
ZU6683255A;5848;0905;GUATIRITA  GONZALO ANTONIO;;105335.0;714430.0;OROCIMBO GONZALEZ;76.0;102.0;100.0;30.0;210982;2.0;26.0;32.0;14.0;;6.0;;;1205524.27;200263.46;1994-01-18
ZU6683256A;5848;0905;EL CUCHARO GONZALO ANTONIO;;105350.0;714425.0;ALCIBIADEZ MENDEZ;80.0;121.0;105.0;41.9;280982;2.0;27.0;;17.0;;8.0;;;1205984.1;200419.58;1994-01-18
ZU6683257A;5848;0905;LOS BLANCOS    MARA;;10.0;71.0;RAFAEL COLL;;;;;;;;;17.0;;8.0;;;1106089.65;280758.14;1994-01-18
ZU6683258A;5848;0905;NUEVO PALACIO TAMARE;;105158.0;714610.0;JUSTINO SUAREZ;78.0;55.0;55.0;46.0;290988;3.0;43.0;48.0;;;8.0;;;1202569.38;197197.18;1994-01-18
ZU6683259A;5848;0901;GJA CHEJENDE LOS MAYALES;;105715.0;714715.0;ANDRES VALECILLO;80.0;55.0;55.0;51.0;191082;2.0;6.0;;12.0;;6.0;;;1212334.64;195311.41;1994-01-18
ZU6683260A;5848;0901;GJA MATA PALO LOS MAYALES;;105715.0;714730.0;AMADOR ESPINA;;50.0;50.0;;191082;2.0;5.0;;12.0;;6.0;;;1212338.86;194855.64;1994-01-18
ZU6683261A;5848;0901;EL DELFIN LOS MAYALES;;105625.0;714710.0;DEGOR BERMUDEZ;;50.0;50.0;8.55;191082;2.0;;;;;6.0;;;1210795.82;195449.13;1994-01-18
ZU6683262A;5848;0901;EL MILAGRO LOS MAYALES;;105635.0;714645.0;BORIS GONZALES;81.0;50.0;;11.56;191082;2.0;14.0;;;;6.0;;;1211096.3;196211.62;1994-01-18
ZU6683263A;5848;0901;GARZA BLANCA LOS MAYALES;;105615.0;714730.0;NELSON MONTIEL;;50.0;50.0;;;;;;;;;;;1210493.96;194838.55;1994-01-18
ZU6683264A;5848;0901;GJA SAN JOSE LOS MAYALES;;105500.0;714835.0;ABANIS RIOS;82.0;60.0;50.0;22.6;211082;;10.0;;;;6.0;;;1208206.13;192841.94;1994-01-18
ZU6683265A;5848;0901;GJA LAS ACACIAS CAIMITO;;105925.0;714543.0;ANGEL CIRO FERNANDEZ;;110.0;110.0;;021182;5.0;58.0;;;;6.0;;;1216306.1;198143.51;1994-01-18
ZU6683266A;5848;0903;GJA LAS TAMAIBAS TAMARE;;105140.0;714550.0;HUMBERTO QUINTERO;79.0;98.0;96.0;50.0;190588;8.0;46.0;53.0;17.0;;8.0;;;1202010.39;197800.01;1994-01-18
ZU6683267C;5848;0903;GJA NORIDA TAMARE KM32;;105140.0;714532.0;LUIS MOLERO;;;60.0;48.0;231182;2.0;;;;;;;;1202005.41;198347.1;1994-01-18
ZU6683268C;5848;0903;LA CEIBITA;;10.0;71.0;EVILIO RINCON;78.0;100.0;48.0;44.8;241182;2.0;;;;;;;;1106089.65;280758.14;1994-01-18
ZU6683269A;5848;0903;GJA VIMARA TAMARE KM 28;;105015.0;714544.0;LUIS RODRIGEZ;75.0;81.0;98.0;66.0;160588;6.0;56.0;69.0;17.0;;8.0;;;1199395.19;197958.64;1994-01-18
ZU6683270A;5848;0903;GJA LA ROSITA LA ROJITA;;105447.0;714439.0;SELEUCO VILLASMIL;;100.0;80.0;30.5;170588;2.0;14.0;32.5;17.0;;8.0;;;1207740.54;200010.02;1994-01-18
ZU6683271C;5848;0901;GJA MIRAFLORES LA ROSITA;;105422.0;714644.0;TOMAS IVANKOVICH;;;20.0;13.0;170382;;13.0;;;;;;;1207006.53;196204.39;1994-01-18
ZU6683272C;5848;0901;GJA MIRAFLORES LA ROSITA;;105422.0;714645.0;TOMAS IVANKOVICH;;;20.0;13.0;170382;;;;;;;;;1207006.81;196174.0;1994-01-18
ZU6683273C;5848;0905;GJA LA CAMPIÑA LA ROSITA;;105408.0;714404.0;JOSE FONSECA;;;39.0;21.0;170382;2.0;21.0;;;;;;;1206531.77;201062.76;1994-01-18
ZU6683274C;5848;0901;GJA LA ESPERANZA CASCABEL;;105540.0;714504.0;GUIDO BERMUDEZ;80.0;;26.0;10.0;120483;1.0;10.0;;;;;;;1209377.05;199265.15;1994-01-18
ZU6683275A;5848;0901;GJA S/N EL CERRITO;;105435.0;714535.0;CLAUDIO MALDONADO;;90.0;90.0;21.0;070482;2.0;21.0;;;;6.0;;;1207387.06;198304.9;1994-01-18
ZU6683276C;5848;0901;GJA LAS LARAS CIRUELO ALTO;;105433.0;714536.0;RAFAEL CHAVARRI;80.0;36.0;36.0;22.0;070483;2.0;21.0;23.5;;;;;;1207325.84;198273.95;1994-01-18
ZU6683277C;5848;0901;GJA STA RITA CIRUELO ABAJO;;105433.0;714558.0;JORGE VILLALOBOS;78.0;20.0;20.0;15.4;070483;1.0;16.0;;;;;;;1207331.94;197605.4;1994-01-18
ZU6683278C;5848;0901;GJA JAPON CIRUELO ALTO;;105502.0;714615.0;JOSE LEON;70.0;28.0;28.0;13.6;070483;1.0;12.0;16.0;;;;;;1208228.36;197096.95;1994-01-18
ZU6683279C;5848;0901;GJA SN ANTONIO CIRUELO ALTO;;105459.0;714519.0;ANTONIO B VILLALOBOS;;;27.0;15.5;120483;2.0;16.0;;;;;;;1208120.56;198797.85;1994-01-18
ZU6683280C;5848;0901;GJA TRES CURARI CIRUELO ALTO;;105448.0;714545.0;VITORIA L DE VILLALO;;;37.0;14.0;120383;2.0;14.0;;;;;;;1207789.55;198004.67;1994-01-18
ZU6683281C;5848;0901;LAS ACACIAS CIRUELO ALTO;;105449.0;714548.0;JOSE VILLALOBOS;81.0;32.0;32.0;26.0;120483;2.0;18.0;;;;;;;1207821.13;197913.78;1994-01-18
ZU6683359C;5848;0901;GJA TROPICAL LA ROSITA;;105520.0;714356.0;CIRO RIOS;;;22.0;7.0;130483;1.0;7.0;;;;;;;1208743.36;201325.87;1994-01-18
ZU6683282C;5848;0901;GJA TROPICAL LA ROSITA;;105521.0;714301.0;CIRO RIOS;83.0;22.0;22.0;15.0;130483;1.0;9.0;16.5;;;;;;1208759.03;202997.42;1994-01-18
ZU6683283A;5848;0903;GJA GERALDINE  LA ROSITA;;105522.0;714434.0;HEBERTO BRITO;79.0;50.0;50.0;12.0;130483;2.0;10.0;;14.0;;6.0;;;1208815.31;200171.72;1994-01-18
ZU6683284A;5848;0901;GJA BUENOS AIRES LA ROSITA;;105528.0;714338.0;CELEUCO VILLASMIL;;;;5.68;130483;2.0;6.0;;;;8.0;;;1208984.39;201875.06;1994-01-18
