"IDEN";"HOJA";"MUNICIPIO";"SITIO";"NOMBRE";"LAT";"LON";"PROP";"CONST";"PERF";"ENTU";"NIVEL";"FENIV";"GASTO";"COTA";"ND";"DIAM1";"REG";"DIAM2";"PBOMBEO";"EPOZO";"NORTE";"ESTE";"ACT_MASTER"
"FA6971011N";"6250";"1201";"CUJIMA";;"112415";"694808";"INOS";;" 104.0";" 104.0";"  20.00";"  0084";;"  21.90";;"  8";;"  2";;"D";"1260804.50";" 412477.57";18/1/1994 0:00:00
"FA6971012N";"6250";"1203";"SANTA BARBARA";;"112247";"694756";"INOS";"0769";" 200.0";" 165.0";"  26.00";"  0780";;"  24.40";;;;;;"D";"1258100.31";" 412833.82";18/1/1994 0:00:00
"FA6971013N";"6250";"1201";"LAS DELICIAS";;"112420";"694645";"INOS";;"  55.0";"  55.0";"  13.00";"  0084";;"  13.53";;;;;;;"1260951.22";" 414993.49";18/1/1994 0:00:00
"FA6971014N";"6250";"1201";"LAS DELICIAS";;"112445";"694642";"INOS";;"  49.0";"  49.0";"  16.00";"  0084";;"  15.93";;"  8";;"  2";;;"1261718.92";" 415086.48";18/1/1994 0:00:00
"FA6971015C";"6250";"1201";"CORO BAR NOCHE DE RONDA";;"112322";"694211";"PETRA PUERTA";;;;"  22.50";"  0291";;"  24.23";;;;;;"D";"1259148.37";" 423293.25";18/1/1994 0:00:00
"FA6971016N";"6250";"1203";"CORO DETRAS AEROPUERTO";;"112525";"694057";"INOS";;"  50.0";"  48.0";"  12.92";"  0291";;"  14.66";;"  6";;"  2";;"P";"1262921.24";" 425544.96";18/1/1994 0:00:00
"FA6971017N";"6250";"1202";"ALCABALA PTO FIJO CORO";"RED";"112659";"694003";"INOS";;" 200.0";" 184.0";"   7.10";"  1295";;"   6.80";;"  6";;"  2";;"D";"1265804.84";" 427188.07";18/1/1994 0:00:00
"FA6971018A";"6250";"1201";"SAN AGUSTIN GRANJA CONARE";;"112308";"694311";"IAN";;"  86.0";"  86.0";"  17.00";"  0880";" 14";"  29.13";;;;;;"D";"1258722.79";" 421473.68";18/1/1994 0:00:00
"FA6971019A";"6250";"1201";"EL CEBOLLAL HDA SAN ISIDRO";;"112243";"694607";"EUGENIO MACHIN";;" 110.0";" 110.0";"  45.00";"  0084";" 42";"  37.25";;;;" 14";;"P";"1257968.52";" 416137.27";18/1/1994 0:00:00
"FA6971020A";"6250";"1201";"EL CEBOLLAL FCA ESPIRITU SANTO";;"112203";"694645";"LUIS ALEMAN";;" 100.0";"  97.0";"  55.00";"  0882";;"  35.87";;;;" 10";;"P";"1256742.88";" 414982.19";18/1/1994 0:00:00
"FA6971021A";"6250";"1201";"EL CEBOLLAL";;"112138";"694615";"RAMON ISIDRO";;"  82.0";"  82.0";"  49.00";"  0273";;"  49.10";;" 18";;" 10";;"P";"1255972.51";" 415889.49";18/1/1994 0:00:00
"FA6971022A";"6250";"1201";"EL CEBOLLAL HDA STA CRUZ";;"112214";"694611";"MIGUEL GARCIA";"0460";" 110.0";" 110.0";;"  0880";;"  37.19";;;;" 12";;"P";"1257078.03";" 416013.67";18/1/1994 0:00:00
"FA6971023A";"6250";"1201";"EL CEBOLLAL HDA SANTA MARIA";;"112210";"694605";"LORENZO RODRIGUEZ";;"  70.5";"  70.5";"  60.30";"  0792";;;;;;" 12";;"A";"1256954.68";" 416195.20";18/1/1994 0:00:00
"FA6971024A";"6250";"1201";"EL CEBOLLAL FCA LA PONDEROSA";;"112133";"694629";"FCO MONTES DE OCA";"0267";" 107.0";" 107.0";"  58.00";"  0084";"  2";"  45.82";;;;"  8";;"D";"1255820.05";" 415464.72";18/1/1994 0:00:00
"FA6971025A";"6250";"1201";"CORO CUARTEL FALCON";;"112332";"694002";"MIN DEFENSA";"0468";"  64.0";"  64.0";"  29.50";"  0880";"  3";"  26.85";;;;"  8";;"D";"1259446.31";" 427203.71";18/1/1994 0:00:00
"FA6971026N";"6250";"1201";"CORO VIA MEDANOS";;"112557";"694236";"INOS";"0569";"  50.0";"  50.0";"   9.40";"250568";;"  10.29";;;;"  2";;"D";"1263911.42";" 422547.21";18/1/1994 0:00:00
"FA6971027A";"6250";"1201";"EL RECREO";;"112109";"694854";"COMUNIDAD";"1069";"  90.0";"  90.0";"  60.70";"  0291";" 12";"  62.10";;;;"  6";;"D";"1255094.83";" 411067.40";18/1/1994 0:00:00
"FA6971028C";"6250";"1201";"EL CEBOLLAL AGUAS SALADAS";;"112432";"694525";"COL REYES PRADO";;;"  22.0";"  20.20";"  0084";;;;;;;;"A";"1261313.41";" 417419.02";18/1/1994 0:00:00
"FA6971029A";"6250";"1201";"EL CEBOLLAL FCA SN ANTONIO";;"112142";"694738";"ISIDRO F CALERO";;" 100.0";" 100.0";"  59.00";"  0880";;"  55.94";;;;" 12";;"A";"1256102.15";" 413373.94";18/1/1994 0:00:00
"FA6971030A";"6250";"1201";"EL CEBOLLAL FCA SN ANTONIO";;"112140";"694746";"ANDRES PEREZ";;" 110.0";" 110.0";"  58.50";"  0084";" 20";"  56.16";;;;" 12";;"P";"1256041.38";" 413131.28";18/1/1994 0:00:00
"FA6971031A";"6250";"1201";"EL CEBOLLAL HDA PROCAMPO";;"112151";"694720";"E GARCIA PEREZ";;" 105.0";" 105.0";"  60.92";"  0792";" 22";"  56.16";;;;" 10";;"P";"1256377.13";" 413920.30";18/1/1994 0:00:00
"FA6971032C";"6250";"1201";"EL CEBOLLAL";;"112252";"694535";"EMILIO GALEANO";;;"  40.0";;"  0880";;"  51.10";;;;;;"D";"1258242.43";" 417107.90";18/1/1994 0:00:00
"FA6971033A";"6250";"1201";"EL CEBOLLAL HDA LA ESTACAITA";;"112127";"694718";"JUAN MORALES";;" 100.0";" 100.0";"  62.00";"  0291";" 17";"  21.22";;;;" 10";;"A";"1255639.73";" 413978.93";18/1/1994 0:00:00
"FA6971034A";"6250";"1201";"EL CEBOLLAL HDA LA ESTACAITA";;"112126";"694733";"JUAN MORALES";;" 100.0";" 100.0";"  60.30";"  0291";" 27";;;;;" 10";;"P";"1255610.25";" 413524.16";18/1/1994 0:00:00
"FA6971035A";"6250";"1201";"EL CEBOLLAL EL LABRADOR";;"112115";"694648";"ISIDRO BORGES";;" 100.0";" 100.0";"  63.50";"  0291";" 17";"  63.27";;;;" 12";;"P";"1255268.67";" 414887.31";18/1/1994 0:00:00
"FA6971036A";"6250";"1201";"EL CEBOLLAL EL LABRADOR";;"112128";"694700";"ISIDRO BORGES";;" 100.0";" 100.0";"  59.70";"  0084";" 21";"  58.59";;;;" 12";;"P";"1255668.98";" 414524.63";18/1/1994 0:00:00
"FA6971037A";"6250";"1201";"EL CEBOLLAL";;"112138";"694545";"RICARDO GONZALEZ";;" 100.0";" 100.0";;"  0084";;;"  !";;;" 12";;"D";"1255970.11";" 416798.84";18/1/1994 0:00:00
"FA6971038A";"6250";"1201";"EL PATILLAL";;"112132";"694556";"RICARDO GONZALES";;"  98.0";"  98.0";"  69.64";"  0792";" 14";"  56.37";;;;" 12";;"A";"1255786.68";" 416464.93";18/1/1994 0:00:00
"FA6971040A";"6250";"1201";"CORO CUARTEL MCAL FALCON";;"112339";"694007";"MIN DEFENSA";;"  48.0";"  48.0";"  19.00";"  0950";"  6";;;;;"  8";;"D";"1259661.68";" 427052.67";18/1/1994 0:00:00
"FA6971041A";"6250";"1201";"CORO BOMBA KM 7";"RED";"112307";"694202";"BLOQUERA CARORA";;"  70.0";"  70.0";"  34.26";"  1295";;;;;;" 10";;"P";"1258686.95";" 423564.91";18/1/1994 0:00:00
"FA6971042A";"6250";"1201";"CORO SAN AGUSTIN";;"112309";"694307";"IAN";;;;"  35.00";"  0680";;;;;;"  8";;"D";"1258753.20";" 421594.99";18/1/1994 0:00:00
"FA6971043C";"6250";"1201";"CORO SAN AGUSTIN";;"112302";"694308";"SATURNINO SANCHEZ";;;"  34.0";;"  0084";;;;;;"  8";;"D";"1258538.26";" 421564.15";18/1/1994 0:00:00
"FA6971044A";"6250";"1201";"CORO SAN AGUSTIN";;"112252";"694311";"SATURNINO SANCHEZ";;"  80.0";"  80.0";"  34.00";"  0980";" 16";;;;;"  8";;"D";"1258231.31";" 421472.46";18/1/1994 0:00:00
"FA6971045A";"6250";"1201";"SAN AGUSTIN MAC";;"112240";"694358";"MAC PARCELA FORRAJE";;"  75.0";"  75.0";"  38.00";"  0980";" 22";;;;;"  8";;"D";"1257866.26";" 420046.99";18/1/1994 0:00:00
"FA6971046A";"6250";"1201";"EL CEBOLLAL HTO EL SALADILLO";;"112209";"694413";"RIEGO SAN LUIS";;;;;"  0084";;;;;;"  6";;"P";"1256915.17";" 419589.93";18/1/1994 0:00:00
"FA6971047A";"6250";"1201";"EL CEBOLLAL HTO EL SALADILLO";;"112201";"694415";"RIEGO SN LUIS";;;;"  50.57";"  0792";" 20";;;;;" 12";;"P";"1256669.58";" 419528.68";18/1/1994 0:00:00
"FA6971049A";"6250";"1201";"EL CEBOLLAL FCA QDA HONDA";;"112224";"694404";"APOLINAR ROJAS";;"  90.0";"  90.0";;"  0084";;;;;;"  8";;"D";"1257375.24";" 419863.89";18/1/1994 0:00:00
"FA6971050C";"6250";"1203";"EL PARAISO SEMECO";;"112352";"694453";"LEON GALICIA";;;;"  21.20";"  0168";;"  23.93";;;;;;"D";"1260082.18";" 418385.65";18/1/1994 0:00:00
"FA6971051A";"6250";"1201";"EL CEBOLLAL HDA ZANCUDO";;"112208";"694433";"AGUSTIN NUÑEZ";;"  90.0";"  90.0";;"  0980";;;;;;"  8";;"D";"1256885.99";" 418983.64";18/1/1994 0:00:00
"FA6971052A";"6250";"1201";"EL CEBOLLAL EL CORUJO";;"112203";"694442";"AGUSTIN NUÑEZ";;" 110.0";" 110.0";;"  0084";;;;;;"  8";;"P";"1256733.10";" 418710.45";18/1/1994 0:00:00
"FA6971053A";"6250";"1201";"EL CEBOLLAL LAS DELICIAS";;"112153";"694457";"FRANCISCO MELENDEZ";;"  80.0";"  80.0";;"  0084";;;;;;"  6";;"D";"1256427.10";" 418254.99";18/1/1994 0:00:00
"FA6971054A";"6250";"1201";"EL CEBOLLAL SN ANTONIO";;"112246";"694511";"WOLFGANT GARBET";;;;;"  0291";" 15";;;;;" 12";;"P";"1258056.23";" 417834.85";18/1/1994 0:00:00
"FA6971055A";"6250";"1201";"EL CEBOLLAL FALCON ZULIA";;"112236";"694535";"EMILIO GALEANO";;;;"  48.25";"  0792";;;;;;" 14";;"A";"1257750.94";" 417106.62";18/1/1994 0:00:00
"FA6971056A";"6250";"1201";"EL CEBOLLAL EL TANQUESITO";;"112223";"694516";"FUSAGRI";;;;;"  0084";;;;;;;;"D";"1257350.11";" 417681.47";18/1/1994 0:00:00
"FA6971057A";"6250";"1201";"EL CEBOLLAL FALCON ZULIA";;"112230";"694512";"CARMEN NIEVES";;;;;"  0291";" 12";"  44.40";;;;;;"A";"1257564.82";" 417803.27";18/1/1994 0:00:00
"FA6971058A";"6250";"1201";"EL CEBOLLAL FALCON ZULIA";;"112213";"694503";"CARMEN NIEVES";;;;;"  0291";" 16";"  45.00";;;;" 12";;"P";"1257041.92";" 418074.71";18/1/1994 0:00:00
"FA6971059A";"6250";"1201";"EL CEBOLLAL FCA EL CORUJO";;"112148";"694530";"JUAN ROCHE";"0679";" 120.0";" 120.0";"  30.00";"  0084";;;;;;" 12";;"P";"1256276.10";" 417254.32";18/1/1994 0:00:00
"FA6971060A";"6250";"1201";"EL CEBOLLAL FDO LAS 3 CRUCES";;"112123";"694536";"ISABEL ROJAS";"0470";"  90.0";"  90.0";"  60.00";"  0084";;"  57.90";;;;" 12";;"D";"1255508.63";" 417070.45";18/1/1994 0:00:00
"FA6971061N";"6250";"1201";"EL CEBOLLAL FDO LAS 3 CRUCES";"RED";"112132";"694542";"ISABEL ROJAS";"0474";" 116.0";" 116.0";"  64.25";"231296";" 20";"  56.50";;;;" 12";;;"1255785.57";" 416889.30";18/1/1994 0:00:00
"FA6971062A";"6250";"1201";"EL CEBOLLAL FDO LAS 3 CRUCES";;"112105";"694903";"ACUERUR";"0278";;;;"  0980";"  2";;;;;" 10";;"D";"1254972.72";" 410794.23";18/1/1994 0:00:00
"FA6971063C";"6250";"1201";"EL CEBOLLAL LOS DOS CAMINOS";;"112301";"694928";"PARTICULAR";;;"  24.0";;"  0084";;;;;;;;"D";"1258538.16";" 410046.51";18/1/1994 0:00:00
"FA6971064A";"6250";"1203";"EL CEBOLLAL HDA SANTA MARIA";;"112217";"694609";"MIGUEL GARCIA";;"  80.0";"  80.0";"  45.00";"  0084";" 13";;;;;"  8";;"D";"1257170.02";" 416074.53";18/1/1994 0:00:00
"FA6971065A";"6250";"1203";"EL CEBOLLAL HDA SANTA MARIA";;"112256";"694643";"ANSELMO RODRIGUEZ";;"  96.0";"  96.0";"  44.10";"  0792";" 44";;;;;" 14";;"P";"1258370.76";" 415047.18";18/1/1994 0:00:00
"FA6971066N";"6250";"1203";"EL CEBOLLAL HDA SANTA MARIA";"RED";"112302";"694614";"MARNR";;"  96.0";"  96.0";"  40.61";"  1295";" 31";;;;;" 14";;"P";"1258552.72";" 415926.65";18/1/1994 0:00:00
"FA6971067A";"6250";"1203";"EL CEBOLLAL HDA MARIPOTA";;"112321";"694558";"ANSELMO RODRIGUEZ";;"  90.0";"  90.0";;"  0084";;;;;;" 10";;"D";"1259135.07";" 416413.13";18/1/1994 0:00:00
"FA6971068A";"6250";"1200";"EL CEBOLLAL HDA SANTA CRUZ";;"112225";"694624";"MIGUEL GARCIA";;" 100.0";" 100.0";"  57.05";"  0792";" 14";;;;;" 14";;"A";"1257416.97";" 415620.53";18/1/1994 0:00:00
"FA6971069A";"6250";"1201";"EL CEBOLLAL FCA SANTA RITA";;"112151";"694603";"ONESIMO GARCIA";;"  74.0";"  74.0";"  60.00";"  0084";"  7";"  51.10";;;;" 10";;"A";"1256370.88";" 416254.29";18/1/1994 0:00:00
"FA6971070A";"6250";"1201";"EL CEBOLLAL EL HATILLITO";;"112127";"694551";"LUCIANO CONCESION";;" 100.0";" 100.0";"  83.45";"  0792";;"  63.56";;;;" 12";;"A";"1255632.70";" 416616.09";18/1/1994 0:00:00
"FA6971071C";"6250";"1201";"EL CEBOLLAL AGROP EL CONEJAL";;"112448";"694342";"HECTOR ARTEAGA";;;;;"  0084";;"  14.44";;;;;;"D";"1261796.88";" 420541.82";18/1/1994 0:00:00
"FA6971072A";"6250";"1201";"EL CEBOLLAL HDA SANTA MARIA";;"112219";"694606";"ANSELMO RODRIGUEZ";"1077";"  96.0";"  96.0";"  37.00";"  0291";" 22";;;;;" 14";;"P";"1257231.21";" 416165.63";18/1/1994 0:00:00
"FA6971073A";"6250";"1201";"EL CEBOLLAL FDO LAS 3 CRUCES";;"112122";"694535";"ISABEL ROJAS";;" 123.0";"  95.0";"  74.97";"  0792";"  9";;;;;"  8";;"A";"1255477.84";" 417100.68";18/1/1994 0:00:00
"FA6971074A";"6250";"1201";"EL CEBOLLAL HDA EL GATILLO";;"112117";"694632";"PABLO GONZALEZ";;" 130.0";"  98.0";"  88.87";"  0792";"  6";;;;;" 12";;"P";"1255328.81";" 415372.47";18/1/1994 0:00:00
"FA6971075A";"6250";"1201";"EL CEBOLLAL HDA EL LATIGUITO";"RED";"112142";"694558";"PABLO GONZALEZ";;" 110.0";" 110.0";"  67.70";"  1295";"  6";;;;;" 12";;"A";"1256094.02";" 416405.11";18/1/1994 0:00:00
"FA6971076A";"6250";"1201";"EL CEBOLLAL HDA EL GATILLO";;"112118";"694621";"PABLO GONZALEZ";;" 100.0";" 100.0";;"  0084";"  7";;;;;" 10";;"D";"1255358.64";" 415705.99";18/1/1994 0:00:00
"FA6971077A";"6250";"1201";"EL CEBOLLAL HDA EL GATILLO";"RED";"112116";"694633";"PABLO GONZALEZ";;" 100.0";" 100.0";"  77.93";"231296";"  8";"  61.09";;;;" 10";;"D";"1255298.17";" 415342.08";18/1/1994 0:00:00
"FA6971078A";"6250";"1201";"EL CEBOLLAL HDA HATILLO";;"112056";"694625";"JOVITO ROJAS";;" 100.0";" 100.0";"  87.40";"  0792";"  4";;;;;" 10";;"A";"1254683.17";" 415582.94";18/1/1994 0:00:00
"FA6971079A";"6250";"1201";"EL CEBOLLAL HDA LOS COMPADRES";;"112218";"694631";"OLIVO RIVERO";;;;;"  0084";;;;;;" 10";;"P";"1257202.51";" 415407.78";18/1/1994 0:00:00
"FA6971080A";"6250";"1201";"EL CEBOLLAL HDA LOS COMPADRES";;"112208";"694630";"OLIVO RIVERO";;;;"  54.50";"  0084";;"  14.70";;;;" 12";;"D";"1256895.25";" 415437.27";18/1/1994 0:00:00
"FA6971081C";"6250";"1201";"EL CEBOLLAL BOCA DE TURA";;"112454";"694402";"HECTOR ARTEAGA";"0279";;;;"  0084";;;;;;;;;"1261982.72";" 419936.17";18/1/1994 0:00:00
"FA6971082A";"6250";"1201";"CORO CUARTEL MCAL FALCON";"RED";"112329";"694002";"MIN DEFENSA";;"  82.0";"  82.0";"  28.60";"  1295";" 11";;;;;" 12";;"A";"1259354.16";" 427203.50";18/1/1994 0:00:00
"FA6971083A";"6250";"1201";"EL CEBOLLAL";;"112152";"694701";"ACUERUR";"0377";;;;"  0084";"  4";;;;;" 10";;"D";"1256406.29";" 414496.30";18/1/1994 0:00:00
"FA6971085A";"6250";"1201";"EL CEBOLLAL JARAMILLO";;"112216";"694528";"FUSAGRI";;" 100.0";"  99.3";"  52.30";"  0084";" 20";"  47.82";;;;;;"P";"1257136.04";" 417317.19";20/7/1994 0:00:00
"FA6972001A";"6250";"1201";"MITARE LOS CHIPES";"RED";"112305";"695830";"RAMON CASTILLO";;"  60.0";"  60.0";"   8.48";"  0694";;;;;;;;"P";"1258711.96";" 393618.75";18/1/1994 0:00:00
"FA6972002A";"6250";"1201";"EL RECREO";;"112040";"695010";"CARMELO MORALES";;"  82.0";"  82.0";"  64.00";"  0084";;;;;;;;"P";"1254210.53";" 408761.05";18/1/1994 0:00:00
"FA6972003A";"6250";"1201";"EL RECREO";;"112100";"695010";"JUSTINIANO MORALES";;"  82.0";"  82.0";"  64.00";"  0084";;;;;;;;"D";"1254824.90";" 408762.81";18/1/1994 0:00:00
"FA6972004A";"6250";"1201";"EL RECREO";;"112120";"695013";"CARMELO";;" 101.0";" 101.0";"  61.80";"  0792";;;;;;;;"A";"1255439.52";" 408673.64";18/1/1994 0:00:00
"FA6972005N";"6250";"1201";"EL CARDON";"RED";"112042";"695005";"MARNR";;" 101.3";" 101.3";"  63.05";"231296";;"  65.52";;;;;;;"1254271.54";" 408912.79";18/1/1994 0:00:00
"FA7068001A";"6350";"1901";"PAUJI PUERTO CUMAREBO";;"113022";"691800";"COMUNIDAD";;"  52.6";"  52.6";"  42.00";"0  027";;"  52.65";;;;"  6";;;"1271972.95";" 467282.58";14/10/1994 0:00:00
"FA7068002A";"6350";"1902";"SANTA ROSA";;"113100";"691805";"MAURICIO NARVAEZ";;" 112.0";" 112.0";"  26.00";"  0273";;"  15.13";;;;"  6";;;"1273140.31";" 467132.34";18/1/1994 0:00:00
"FA7068003C";"6350";"1901";"PUERTO CUMAREBO SANTA ROSA";;"113100";"691805";"COMUNIDAD";;;"  30.0";"  25.00";"  0273";;"  17.36";;;;;;;"1273140.31";" 467132.34";18/1/1994 0:00:00
"FA7068004C";"6350";"1901";"PUERTO CUMAREBO CARRET VIEJA";;"113051";"691805";"PEDRO COLINAS";;;;"  18.00";"  0273";;"  11.76";;;;;;;"1272863.87";" 467132.05";18/1/1994 0:00:00
"FA7068005A";"6350";"1901";"PUERTO CUMAREBO SANTA ROSA";;"113137";"691710";"SAVINO VELA";;" 116.0";" 116.0";"  23.00";"  0273";" 20";"  17.36";;;;;;;"1274275.10";" 468799.59";18/1/1994 0:00:00
"FA7068006C";"6350";"1905";"TOCOPERO BARRANQUITA";;"113117";"691710";"RAFAEL PETIT";;;"  45.0";"  37.00";"  0273";;"  12.93";;;;;;;"1273660.78";" 468798.97";18/1/1994 0:00:00
"FA7068007A";"6350";"1905";"TOCOPERO HDA SAN MARCOS";;"113106";"691641";"CESAR MACHOLA";;"  71.0";"  71.0";"  41.00";"  0273";"  2";"  43.83";;;;;;;"1273322.04";" 469677.13";18/1/1994 0:00:00
"FA7068008A";"6350";"1905";"TOCOPERO CIENAGA LEJOS";;"113045";"691728";"COMUNIDAD";;;;"  42.00";"  0273";;"  71.58";;;;"  6";;;"1272678.42";" 468252.71";18/1/1994 0:00:00
"FA7068009A";"6350";"1905";"PUERTO CUMAREBO CEMENTO CARIBE";;"113005";"691958";"VICENTE DELGADO";;"  50.0";"  50.0";"  27.00";"  0273";;"  16.27";;;;"  6";;;"1271454.72";" 463707.26";18/1/1994 0:00:00
"FA7068010A";"6350";"1904";"PUERTO CUMAREBO";;"113022";"691915";"RUBEN DARIO BRAVO";;"  90.0";"  90.0";"   9.00";"  0273";;"   5.54";;;;"  6";;;"1271975.41";" 465010.52";18/1/1994 0:00:00
"FA7068011A";"6350";"1904";"PUERTO CUMAREBO SANTA ROSA";;"113107";"691807";"SAVINO VELA";;"  87.0";"  87.0";"  14.00";"  0273";"  9";"  15.22";;;;"  6";;;"1273355.39";" 467071.98";18/1/1994 0:00:00
"FA7068012A";"6350";"1904";"PUERTO CUMAREBO TUCUPIDO";;"113040";"691903";"EUGENIO REYES";;"  73.7";"  73.7";"  21.00";"  0273";" 10";"  16.22";;;;"  8";;;"1272527.89";" 465374.66";18/1/1994 0:00:00
"FA7068013C";"6350";"1902";"SANTA ROSA VIA MORON CORO";;"113052";"691817";"TEOLINDO RAMONES";;;"  37.0";"  23.00";"  0273";;"  16.15";;;;;;;"1272894.97";" 466768.56";18/1/1994 0:00:00
"FA7068014C";"6350";"1902";"LA CIENAGA HDA SAN MARCOS";;"113115";"691623";"CRUZ ROCA";;;;"  42.00";"  0273";;"  43.00";;;;;;;"1273597.96";" 470222.66";18/1/1994 0:00:00
"FA7068015A";"6350";"1902";"LA CIENAGA HDA SANTA ROSA";;"113034";"691853";"EVENIO REYES";;;;"  19.00";"  0273";;"  15.77";;;;;;;"1272343.26";" 465677.39";18/1/1994 0:00:00
"FA7068016A";"6350";"1902";"LA CIENAGA HDA SANTA ROSA";;"113100";"691824";"LOYOS CASTRO";;" 101.0";" 101.0";"  11.50";"  0273";" 11";"  10.44";;;;" 10";;;"1273140.92";" 466556.77";18/1/1994 0:00:00
"FA7068017C";"6350";"1902";"LA CIENAGA HDA SANTA ROSA";;"113045";"691805";"DIMAS JORDAN";;;"  42.0";"  31.00";"  0273";;"  27.56";;;;;;;"1272679.58";" 467131.85";18/1/1994 0:00:00
"FA7068018A";"6350";"1902";"LA CIENAGA BALNEARIO STA ROSA";;"113125";"691738";"JUAN VILLAMIZAR";;;;;"  0273";" 10";"   6.12";;;;"  6";;;"1273907.36";" 467951.04";18/1/1994 0:00:00
"FA7172002A";"6251";"0404";"SANTA ANA VIA SABANETA";;"1147";"6958";;;"  70.0";"  70.0";"  25.00";"  0311";"  6";;;;;;;;"1302791.63";" 394677.44";18/1/1994 0:00:00
"FA7172003C";"6251";"0404";"CASETO";;"114530";"695944";"COMUNIDAD";;;"  19.0";"  18.00";"  0473";;"  20.90";;;;;;;"1300037.81";" 391519.78";18/1/1994 0:00:00
"FA7172005A";"6251";"0404";"SANTA ANA";;"114707";"695836";"COMUNIDAD";;;;"  25.00";"  0373";;"  46.90";;;;;;;"1303010.44";" 393588.54";18/1/1994 0:00:00
"FA7172006A";"6251";"0806";"MORUY DISPENSARIO";;"114930";"695900";"DISPENSARIO MORUY";;"  64.0";"  64.0";"  33.00";"  0473";;"  71.60";;;;;;;"1307405.98";" 392877.55";18/1/1994 0:00:00
"FA7172007C";"6251";"0404";"SANTA ANA";;"114747";"695739";"MARCELINO SMITH";;;"  15.0";"   8.00";"  0473";;"  74.60";;;;;;;"1304233.29";" 395318.01";18/1/1994 0:00:00
"FA7172008C";"6251";"0404";"SANTA ANA DIVACOA";"RED";"114715";"695547";"COMUNIDAD";;;"  14.0";"  12.36";"271296";;"  62.60";;;;;;;"1303238.82";" 398704.55";18/1/1994 0:00:00
"FA7172009C";"6251";"0404";"SANTA ANA DIVACOA";;"114717";"695529";"LIBERIO GRANADILLO";;;"   8.0";"   3.00";"  0473";;"  61.60";;;;;;;"1303298.46";" 399249.56";18/1/1994 0:00:00
"FA7172010C";"6251";"0404";"SANTA ANA EL CUJIZAL";;"114715";"695520";"SEGUNDO SIERRALTA";;;"  17.0";"   9.00";"  0473";;"  56.10";;;;;;;"1303236.12";" 399521.76";18/1/1994 0:00:00
"FA7172011C";"6251";"0404";"SANTA ANA EL CUJIZAL";;"114730";"695503";"SEGUNDO SIERRALTA";;;"  23.0";"  10.00";"  0473";;"  66.10";;;;;;;"1303695.23";" 400037.81";18/1/1994 0:00:00
"FA7172012C";"6251";"0404";"SANTA ANA EL CUJIZAL";;"114728";"695506";"SEGUNDO SIERRALTA";;;"  17.0";"  12.00";"  0473";;"  68.50";;;;;;;"1303634.09";" 399946.81";18/1/1994 0:00:00
"FA7172013C";"6251";"0404";"SANTA ANA EL CUJIZAL";;"114723";"695515";"SEGUNDO SIERRALTA";;;"  14.0";"  10.00";"  0473";;"  62.60";;;;;;;"1303481.38";" 399673.90";18/1/1994 0:00:00
"FA7172014C";"6251";"0404";"SANTA ANA EL CUJIZAL";;"114739";"695500";"COMUNIDAD";;;"  26.0";"  15.00";"  0473";;"  64.79";;;;;;;"1303971.41";" 400129.51";18/1/1994 0:00:00
"FA7172015C";"6251";"0404";"SANTA ANA CERRO LA VACA";;"114745";"695452";"COMUNIDAD";;;"  10.0";"   8.00";"  0473";;"  59.39";;;;;;;"1304154.94";" 400372.24";18/1/1994 0:00:00
"FA7172016C";"6251";"0404";"SANTA ANA EL COCAL";;"114739";"695430";"RENE DIAZ";;;"  10.0";"   8.00";"  0473";;"  60.97";;;;;;;"1303968.45";" 401037.50";18/1/1994 0:00:00
"FA7172017C";"6251";"0404";"SANTA ANA EL COCAL";;"114738";"695438";"RENE DIAZ";;;"  10.0";"   9.00";"  0473";;"  59.69";;;;;;;"1303938.52";" 400795.27";18/1/1994 0:00:00
"FA7172018C";"6251";"0404";"SANTA ANA EL COCAL";;"114745";"695437";"SUSANA DE NORONO";;;"   9.0";"   9.00";"  0473";;"  57.93";;;;;;;"1304153.46";" 400826.23";18/1/1994 0:00:00
"FA7172019A";"6251";"0404";"SANTA ANA MACHURUCA";;"114810";"695404";"JUAN OSTICOCHEA";;"  56.0";"  56.0";"  25.00";"  0473";" 10";"  66.07";;;;;;;"1304918.22";" 401827.48";18/1/1994 0:00:00
"FA7172020A";"6251";"0404";"SANTA ANA MACHURUCA";;"114830";"695340";"COMUNIDAD";;;;"   9.00";"  0473";;"  53.32";;;;"  6";;;"1305530.28";" 402555.80";18/1/1994 0:00:00
"FA7172021C";"6251";"0404";"SANTA ANA MACHURUCA";;"114851";"695354";"COMUNIDAD";;;"  10.0";"   7.00";"  0473";;"  57.73";;;;;;;"1306176.75";" 402134.17";18/1/1994 0:00:00
"FA7172022C";"6251";"0404";"SANTA ANA CRUZ VERDE";;"114915";"695328";"COMUNIDAD";;;"  10.0";"   8.00";"  0473";;"  64.17";;;;;;;"1306911.50";" 402923.38";18/1/1994 0:00:00
"FA7172023C";"6251";"0404";"SANTA ANA FDO SAN FELIX";;"114940";"695207";"JOSE I ARIAS";;;"  39.0";"  37.00";"  0473";;"  70.60";;;;;;;"1307671.78";" 405377.06";18/1/1994 0:00:00
"FA7172024A";"6251";"0404";"EL RODEO";;"114610";"695215";"ELIAS QUINTERO";;"  84.0";"  84.0";;"  0473";"  1";"  25.27";;;;;;;"1301221.47";" 405114.91";18/1/1994 0:00:00
